idx	C3L-00102	C3L-00819	C3L-01637	C3L-02606	C3L-02610	C3L-02809	C3L-02899	C3L-03123	C3L-04072	C3N-00436	C3N-00518	C3N-02010	C3N-02589	C3N-02768	C3N-03780
ENSG00000285999.1	6.4027	6.5952	6.2709	5.3502	6.3174	4.9823	5.8538	6.5811	6.9833	6.8108	6.7231	7.1911	6.2538	6.264	5.9734
ENSG00000286000.1	2.9329	3.7617	4.3086	3.2351	3.4698	5.0323	3.9695	4.6496	4.1639	3.723	3.942	4.1665	4.1014	4.2812	4.3863
ENSG00000286001.1	5.943	6.0157	5.19	5.7306	6.1168	4.9723	3.8999	5.4171	5.626	5.3089	4.6081	4.9687	5.5751	4.8978	5.5001
ENSG00000286002.1	5.4936	3.2251	3.5162	4.1482	2.2479	1.5678	3.205	2.1681	5.3769	3.562	3.1694	4.8385	5.2161	3.9834	4.6911
ENSG00000286003.1	0.9565	1.9213	2.6316	3.5162	2.583	3.1537	2.8883	0	0.8857	2.4101	1.8756	3.0806	1.8683	3.6267	2.7006
ENSG00000286004.1	6.5226	5.9758	6.8612	6.1709	6.1168	6.022	6.493	7.2352	6.3642	6.6907	6.3635	6.0403	6.0741	6.5735	7.1683
ENSG00000286005.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286006.2	0	0	0	1.6214	1.1699	0.9909	0	0	0	0	0	0	0	0	0
ENSG00000286007.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286008.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286009.2	4.8247	2.5615	0	0	3.6638	3.9928	3.7707	0	3.9261	0	3.3869	0	4.2306	4.2414	0
ENSG00000286010.1	3.7978	2.9871	4.2585	3.5865	3.0284	4.2327	3.4727	4.6496	3.9459	4.2959	3.7832	4.3371	3.0816	3.8842	5.2377
ENSG00000286011.1	3.3799	2.4924	3.8674	3.8674	4.2025	2.4151	0.9372	3.9117	2.7936	3.6828	2.6669	4.2568	2.8451	0	4.3455
ENSG00000286012.1	0	1.1605	0.4255	0.4255	0	2.984	0.6899	1.4627	0.3546	0	0	0	1.3109	0.9042	1.2495
ENSG00000286013.1	1.5218	0	1.0312	1.6214	0	1.9863	1.4958	0	2.1326	1.6554	0	1.6417	2.1791	0.9042	1.9034
ENSG00000286014.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286015.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286016.1	0	2.4924	3.225	2.3696	2.8529	3.1537	1.9048	0	0.8857	1.057	2.8538	1.6417	3.8334	0.9042	0
ENSG00000286017.1	0	2.4924	2.3696	2.3696	1.1699	0.9511	2.2183	1.4627	0.8857	2.0846	0.9183	2.3939	0.9136	2.8279	0
ENSG00000286018.1	6.1828	6.2155	6.6411	6.6011	6.4378	6.5919	6.7428	7.3558	6.9334	6.3103	6.1738	7.3612	6.8031	6.7134	7.2585
ENSG00000286019.1	8.3919	8.9043	8.9316	8.8716	8.7711	7.0018	6.533	6.8329	7.6427	8.5015	6.833	8.2915	7.4526	7.3727	7.1482
ENSG00000286020.1	2.7346	2.236	3.7872	3.3757	3.2854	4.1527	4.7362	3.531	4.0747	4.3561	3.3077	4.8084	3.8731	4.2017	3.7419
ENSG00000286021.2	0	0	1.0108	0	0	1.5678	0	1.4627	0	0	0	0	0	0	1.3188
ENSG00000286022.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286023.1	0	0	0	0	0	0	0.9372	0	0	0	0	0	0	0	0
ENSG00000286024.1	1.9343	2.4924	2.6316	1.6214	3.2854	2.3054	2.7006	3.2846	2.7936	2.6737	3.9321	2.3939	1.9943	2.995	3.4739
ENSG00000286025.1	3.997	4.1499	3.7772	4.3587	2.4368	2.984	3.3438	3.1766	2.8523	4.3059	5.2259	3.2519	1.4063	3.9834	1.6143
ENSG00000286026.1	0	0	0	0	0	0	0	0	0	0	0	0	0.9136	0	1.2379
ENSG00000286027.1	0	0	0	0	0	0	0	0	0.8857	1.057	0	0	0	0	0
ENSG00000286028.1	0	0	1.0312	0	0	0	0	0	0	0	0	0	0.9136	0.9042	0
ENSG00000286030.2	6.1828	5.6162	5.7906	5.3802	5.3632	6.162	6.513	4.6187	6.4141	6.7507	6.6632	5.6399	5.5651	6.8432	5.4799
ENSG00000286031.1	3.2507	2.7197	3.8975	1.6214	2.583	3.5632	4.0292	4.2044	2.0843	3.0983	3.8427	4.1665	3.9525	2.9164	4.0802
ENSG00000286032.1	0	0	0	0	0	1.3091	0	0	0	0	0	0	0	0	0
ENSG00000286033.1	8.4719	8.0245	8.4116	8.3516	8.7811	8.0518	8.482	9.0304	7.0932	8.3414	8.642	7.9114	7.9823	8.0823	8.991
ENSG00000286034.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286035.1	5.943	5.786	6.5911	5.6805	5.6749	5.2822	6.1134	5.8841	5.8653	6.1001	6.4834	5.74	5.4754	6.0244	6.9477
ENSG00000286036.1	1.5218	1.9213	0	1.0312	1.1699	0	0	0	0	1.057	0	0	0	1.8538	0
ENSG00000286037.1	3.3899	0	4.3687	0	5.685	5.2522	6.3032	5.3357	6.4141	2.8861	0	6.4607	6.923	4.5296	7.3287
ENSG00000286038.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286039.1	5.1241	6.4453	6.381	6.2909	6.7185	7.6718	7.4123	5.6001	5.8254	6.8108	6.3835	6.4707	5.5252	6.7134	6.4257
ENSG00000286040.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286041.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286042.1	7.3422	6.4753	6.0108	6.0608	5.6749	5.1922	5.4245	4.9475	6.8734	6.2603	5.0863	5.4796	5.8246	5.785	5.379
ENSG00000286043.1	0.9565	1.5104	0	1.0312	1.8021	0.9909	0	0	2.1326	1.057	0.9183	1.6417	1.8683	1.451	4.0086
ENSG00000286044.1	10.2917	10.2242	10.3317	10.4017	10.3417	10.4717	10.7417	11.0119	10.6617	8.8315	9.9918	10.9517	10.6917	10.5717	10.9318
ENSG00000286045.1	7.6221	7.6546	7.5114	7.7215	7.6802	7.2318	6.7927	7.3257	7.4029	7.7212	7.5724	7.3612	6.7132	7.6625	7.5191
ENSG00000286046.1	3.8277	4.9674	6.2409	4.4589	5.5442	2.5648	2.7006	5.1112	3.4814	3.6928	3.4265	3.1411	3.8334	3.3993	4.0086
ENSG00000286047.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286048.1	5.4936	4.8976	4.6392	4.9697	3.8776	4.5025	6.0035	4.2149	5.2573	4.105	4.7874	4.8385	5.635	5.6852	6.0338
ENSG00000286049.1	0	0	1.0312	1.6214	1.1699	0.9909	0	0	0	1.057	0	1.0466	0	0	1.2495
ENSG00000286050.1	1.5218	2.4924	2.3696	0	5.6046	2.465	2.4936	0	0.9041	0	0.9277	2.3939	2.5015	2.0568	1.4105
ENSG00000286051.1	0.9565	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286052.1	0.9565	0	0	0	0	0	0	0	0	1.057	0	0	1.4638	0	0
ENSG00000286053.1	4.1963	4.9874	3.7069	5.2201	4.7082	6.3219	5.8737	4.968	4.9785	4.6271	5.0963	5.8401	6.3137	5.2465	5.3084
ENSG00000286054.1	0	0	0.7651	0	0.4966	0.4055	0.9372	0	0	0.4385	0.3701	0	0	0	0
ENSG00000286055.1	3.0917	3.7119	4.3787	3.5162	4.3949	3.8929	4.268	4.8655	3.5899	3.8035	4.2301	3.0806	3.5361	3.3993	4.0086
ENSG00000286056.1	3.2407	1.5104	2.3696	2.0466	4.1112	1.5678	1.9048	2.1681	1.825	3.2698	1.8756	2.3939	2.1791	2.8279	3.4118
ENSG00000286057.1	0	0	0.7651	0	0.4966	0.4055	0.9372	0	0	0.4385	0.3701	0	0	0	0
ENSG00000286058.1	4.4057	4.9175	4.519	4.5491	4.6173	2.3353	3.721	4.9065	2.5886	3.1487	6.2537	4.6279	2.983	3.192	4.315
ENSG00000286059.1	0.9565	1.5104	1.6214	1.6214	0	0	0	0	0.8857	1.057	0	0	1.8683	1.8538	1.9034
ENSG00000286060.1	0	0	0	0	0	0.9909	0	0	0	0	0	0	0	0	0
ENSG00000286061.1	1.5414	2.9276	2.6316	1.0516	1.8235	1.5778	2.2281	2.704	2.1422	2.4101	2.8833	2.677	2.4722	0	2.3919
ENSG00000286062.1	0	2.7197	0	1.6214	0	2.3054	2.7006	1.4627	1.4258	0	0	0	1.8683	1.8538	2.3597
ENSG00000286063.1	0.9565	1.9213	2.3696	0	1.1699	0.9909	1.4958	0	0.8857	1.057	0.9183	0	1.4638	2.4167	0
ENSG00000286064.1	2.923	1.5104	2.8631	1.0312	0	0.9909	0	1.4627	0.8857	1.6554	0	1.0466	2.433	0.9042	2.3597
ENSG00000286065.1	6.8924	6.835	6.9012	5.7806	6.7386	8.2218	8.7019	6.0764	7.4828	7.8913	7.6624	6.3106	7.4326	8.3621	6.4358
ENSG00000286066.1	0	0	0	0	0	0	0	0	0	0	1.8756	0	1.4638	0.9042	0
ENSG00000286067.1	7.2222	7.0649	7.9815	7.6214	7.2095	7.1718	7.7122	7.657	6.8734	7.121	7.4325	7.1011	6.7931	7.3527	7.5692
ENSG00000286068.1	1.5218	3.0763	2.3696	2.8631	3.2854	0.9909	1.9048	3.2846	2.3843	3.562	2.8538	3.4028	2.6584	2.4167	2.7006
ENSG00000286069.2	0	0	1.0312	0	0	0	0	0	0	0	0.9183	1.0466	0.9136	1.451	1.8813
ENSG00000286070.1	8.3619	9.1743	9.4817	9.6217	10.5617	6.142	7.2025	8.78	6.4341	7.7512	6.1838	8.7416	6.863	7.8924	7.8597
ENSG00000286071.1	6.3227	5.9158	6.2209	5.9407	5.8959	6.3919	6.8827	5.101	6.2445	6.2803	6.4634	6.2405	5.7846	6.9431	6.2349
ENSG00000286072.1	10.3717	10.3042	10.5717	10.4017	10.4417	10.0817	10.3017	10.6718	10.3317	10.2017	10.1417	10.4717	10.4917	10.6117	10.3517
ENSG00000286073.1	1.9343	0	0	0	1.1699	1.5678	0.9372	0	0	1.6554	0	0	0.9136	0	0
ENSG00000286074.1	4.9145	4.7579	5.3502	4.9697	3.9996	4.1527	5.2349	5.1725	4.8094	4.2758	4.7475	4.668	5.2859	4.8978	5.0861
ENSG00000286075.1	8.7119	8.1545	8.7816	8.8016	8.6811	8.9917	9.0219	8.9302	8.912	8.8915	8.3321	8.8516	8.8919	9.2319	8.951
ENSG00000286076.1	2.7346	1.5104	1.6214	1.6214	1.1699	0.9909	1.4958	2.1681	2.3843	3.6828	1.4701	2.0694	3.2988	0.9042	0
ENSG00000286077.1	1.5708	4.1101	0	0	0	0	0	1.5134	2.2292	0.0432	1.2691	2.0186	1.9846	0	1.0505
ENSG00000286078.1	0	5.3966	0.8881	0	5.1015	3.5133	6.1633	0	3.6689	1.7578	0	5.6999	5.0666	4.5296	4.752
ENSG00000286079.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286080.1	2.2498	2.0687	1.8746	2.6417	3.6128	1.2792	0	3.0023	2.0651	2.5217	1.0315	1.7845	2.1791	1.5847	2.7006
ENSG00000286081.1	1.5218	1.5104	0	0	0	1.5678	0.9372	1.4627	0.8857	0	0.9183	1.0466	0.9136	0	0
ENSG00000286082.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286083.1	0	0	0	0	0	0	1.4958	0	0	0	0	0	0	0	2.3597
ENSG00000286084.2	6.0829	6.0157	6.0008	6.301	5.7553	6.122	6.3731	6.853	6.1547	5.6595	5.9741	6.1304	6.1739	6.4337	7.1482
ENSG00000286085.1	0.2173	1.5104	1.0312	2.682	1.6838	1.5479	2.0124	2.1798	0.586	1.901	1.4797	2.8789	1.4638	1.0444	3.5875
ENSG00000286086.1	4.6351	3.6026	4.8295	4.6492	4.1112	3.1537	3.4628	5.4883	4.4318	4.0146	3.6543	4.317	4.6881	2.6416	4.7621
ENSG00000286087.1	0.9565	0	0	0	0	1.5678	0	0	0.8857	0	0	2.3939	0.9136	0	1.9034
ENSG00000286088.1	6.2128	5.6462	5.8406	5.4603	5.3833	4.6324	4.2581	6.6315	6.4541	5.6495	3.5849	5.3795	6.134	6.1742	6.1042
ENSG00000286089.1	0	0	0	0	1.1699	0	1.4958	0	0	0	0.9183	1.0466	0	0	0
ENSG00000286090.1	1.6296	2.4924	3.1145	2.42	3.4186	3.0539	2.4148	2.2147	2.9503	1.6759	3.1299	3.131	3.4866	2.0278	2.4454
ENSG00000286091.1	0	0	0.7651	0	0.4966	0.4055	0.9372	0	0	0.4385	0.3701	0	0	0	0
ENSG00000286092.1	4.9544	5.0672	5.2701	5.3102	5.2223	4.5625	4.268	5.6001	4.4119	4.4966	4.7874	3.8954	4.0815	5.2664	5.1468
ENSG00000286093.1	4.6152	4.2196	3.225	3.8674	5.1116	3.5632	4.1287	1.4627	2.3843	3.904	4.1605	3.4129	3.1605	4.5097	4.2028
ENSG00000286094.1	4.3359	2.0097	3.6768	4.2585	4.0808	1.6973	1.7486	4.8244	2.9601	3.0377	3.3176	3.6543	3.6154	1.6231	3.8857
ENSG00000286095.1	2.5068	3.2549	2.9335	3.0542	3.0902	1.5181	1.4958	1.6264	1.825	3.421	3.5651	1.0466	1.2062	1.8924	2.9534
ENSG00000286096.1	0.9565	0	1.6214	1.0312	0	1.5678	1.4958	0	0	1.057	2.4412	1.0466	1.4638	0.9042	0
ENSG00000286097.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286098.1	6.6225	7.3448	7.8815	7.1113	7.4499	7.1018	7.2624	7.7674	5.8155	7.5812	6.853	7.5813	7.5725	7.2328	6.3353
ENSG00000286099.1	0.9565	0.9577	3.5162	2.1173	1.1699	1.5678	0.9372	0	2.7838	0	2.2162	1.0466	0.9136	0.9042	3.225
ENSG00000286100.1	4.5952	4.6283	4.4489	4.7194	5.2425	4.5325	4.5469	5.6813	4.6901	4.2055	4.4091	5.079	4.957	4.2812	6.1746
ENSG00000286101.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286102.1	0	0	0	0	0	0	0	0	0	0	0.5264	0	0	0	0
ENSG00000286103.1	0	0	0	2.0466	0	0.9909	0	2.1681	2.3843	0	0.9183	2.0694	0.9136	1.8538	0
ENSG00000286104.1	5.3737	5.8759	4.2484	6.1108	4.7789	4.9123	4.7861	5.6001	5.5263	5.1886	5.5251	4.638	6.4535	5.6154	3.0058
ENSG00000286105.1	3.6286	3.4634	2.5208	2.5712	2.9459	0	2.7401	1.4627	3.6196	2.5622	0	1.9779	2.8747	2.5437	2.5733
ENSG00000286106.1	6.8924	7.8846	6.9512	7.3114	7.9405	6.6219	7.6222	7.5366	6.494	7.4511	7.3925	0	6.9729	8.1023	6.3454
ENSG00000286107.1	4.685	5.6761	5.6205	4.1983	5.1015	6.002	6.2832	6.1572	4.5708	5.4291	5.6548	5.5598	4.947	5.6553	6.0036
ENSG00000286108.1	4.5553	4.399	6.311	5.3702	3.8776	6.8119	5.6141	6.2583	5.1179	5.4591	5.555	4.4173	4.5587	4.9078	5.2579
ENSG00000286109.1	2.3387	2.7197	2.42	0	2.8529	0	3.0565	2.7486	2.7838	2.4202	2.2065	2.5153	3.1901	0	2.9744
ENSG00000286110.1	2.9825	4.4388	4.9697	4.5791	4.1619	3.6531	3.0169	5.6001	4.4914	4.2457	4.9169	4.4675	4.8773	4.5396	3.2458
ENSG00000286111.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286112.1	7.0923	6.4053	7.3014	7.8915	6.9791	7.2218	7.7522	8.0383	7.3329	7.271	7.2127	7.5012	7.1528	6.9031	8.1101
ENSG00000286113.1	0.9565	2.7197	1.6214	2.0466	1.1699	2.5648	4.268	2.1681	1.825	3.8035	4.091	2.6568	1.8683	2.6416	1.2495
ENSG00000286114.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286115.1	1.8752	1.5104	1.6214	3.0542	3.2854	2.3054	0.9468	3.0023	0	2.0846	1.4701	2.0694	0.9136	2.4167	2.7006
ENSG00000286116.1	6.9124	7.1549	6.7412	7.0713	7.0292	8.6917	9.0019	5.803	6.6438	8.3614	8.542	6.6909	7.0429	7.6325	7.3688
ENSG00000286117.2	0	0	1.0312	1.6214	1.8021	0	0.9372	0	0	1.057	0.9183	1.0466	0	1.451	1.2495
ENSG00000286118.1	7.2822	7.1549	7.5314	7.1313	7.4299	7.8618	8.0721	8.309	8.1623	5.6495	6.9429	8.2515	8.2222	7.7524	8.8409
ENSG00000286119.1	0.9565	0	0	0	1.8021	0	0	0	0	0	0	1.0466	0	0.9042	0
ENSG00000286120.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286121.1	0	0.948	0	1.6214	1.1699	1.5678	1.9048	0	0	1.057	0	0	1.4638	0	3.5875
ENSG00000286122.1	9.5618	9.3643	9.7417	9.6517	9.7615	9.8517	9.9817	10.5017	10.0318	8.3514	9.2119	10.2717	10.0818	9.8818	10.6317
ENSG00000286123.1	2.5662	1.5299	2.7524	3.3958	2.353	2.4849	2.5429	2.9804	1.0332	1.9623	3.041	2.3128	3.4372	1.5083	2.2736
ENSG00000286124.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286125.1	5.4636	5.5563	5.3402	5.3702	5.7854	5.4221	5.6641	6.2986	4.6404	4.8678	5.9242	6.1705	5.5751	5.5057	6.5463
ENSG00000286126.1	0	0	0	1.0312	0	0	0	0	0	0	0	2.0694	0	0	0
ENSG00000286127.1	1.5218	0	0	1.0312	0	0	1.9048	2.1681	0	1.6554	1.4701	2.0694	1.4638	1.8538	2.9744
ENSG00000286128.1	5.1341	5.4764	5.9507	5.6305	5.1921	4.0828	4.816	5.3357	6.005	5.2788	5.2558	4.648	5.7248	5.6253	6.0237
ENSG00000286129.1	7.872	8.1545	7.8415	7.8215	7.9205	8.2318	7.9521	7.9781	7.3829	7.8513	8.3821	8.7416	8.2222	8.5021	8.04
ENSG00000286130.1	8.6419	8.4744	8.9516	8.7016	8.621	8.0918	8.1221	9.0404	8.1224	8.7015	8.4321	8.4315	7.9923	8.1322	8.1902
ENSG00000286131.1	0	0	0	0	0	0.693	0	0	0	0	0.5172	0	0	0	0
ENSG00000286132.1	7.922	7.9046	7.5314	7.9615	7.9004	7.9718	7.7422	7.8878	7.4728	7.4111	7.6824	7.6613	7.5725	8.1622	8.1301
ENSG00000286133.2	1.5218	2.236	1.6214	2.3696	0	0	1.9048	2.6481	1.825	1.057	1.8756	1.0466	0.9136	1.451	2.3597
ENSG00000286134.2	4.2561	2.236	3.225	5.15	2.583	2.3054	3.205	2.6481	5.0184	0	1.8756	2.6568	3.5361	5.2963	5.9131
ENSG00000286135.1	0.9565	0	1.0312	1.0312	1.8021	0	0.9372	1.4627	0	0	0.9183	0	0.9136	0.9042	0
ENSG00000286136.2	4.4955	3.2251	4.1482	3.7571	3.7555	4.2327	4.3975	5.0294	4.5212	3.9141	4.091	4.1765	4.8275	4.4501	4.0086
ENSG00000286137.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286138.1	1.5218	1.5104	2.0466	2.3696	2.583	3.1537	1.4958	1.4627	2.6081	2.0846	2.4412	2.3939	1.4638	2.6416	2.3597
ENSG00000286140.1	9.6418	8.7244	9.3317	8.5416	8.4009	8.2018	8.1421	8.6898	8.3822	9.1516	9.4418	8.2515	8.4321	8.3522	8.2102
ENSG00000286141.1	6.1429	6.1156	6.431	5.8907	6.1669	6.3519	6.493	6.7121	6.5539	5.7697	6.074	6.7409	6.7332	6.4237	7.7896
ENSG00000286142.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
